Date,City,District_Code,Division_Type,Frontage,Bedroom,Restroom,Floor,Ground_Area,Living_Area,Price
2024-02-18, TPHCM,DGOVAPHCM,Urban,0,4,4,5.0,45,225.0,4300
2024-02-18, TPHCM,D3HCM,Urban,0,2,2,3.0,12,36.0,1700
2024-02-18, TPHCM,D7HCM,Urban,0,4,5,4.0,80,320.0,9700
2024-02-18, TPHCM,DBINHTHANHHCM,Urban,0,3,2,2.0,34,68.0,2990
2024-02-18, TPHCM,D7HCM,Urban,1,2,1,3.0,102,306.0,5600
2024-02-17, TPHCM,DTANBINHHCM,Urban,1,7,6,4.0,335,1340.0,21000
2024-02-17, TPHCM,DPHUNHUANHCM,Urban,1,7,8,6.0,66,396.0,17500
2024-02-17, TPHCM,D11HCM,Urban,0,4,5,6.0,58,348.0,7400
2024-02-17, TPHCM,DTANBINHHCM,Urban,0,2,1,3.0,17,51.0,1950
2024-02-17, TPHCM,DTANPHUHCM,Urban,0,4,4,4.0,76,304.0,7600
2024-02-17, TPHCM,DBINHTANHCM,Urban,0,4,5,4.0,81,324.0,5850
2024-02-17, TPHCM,DTANPHUHCM,Urban,0,6,7,5.0,130,650.0,23000
2024-02-17, TPHCM,DTANPHUHCM,Urban,1,5,6,3.0,144,432.0,19500
2024-02-17, TPHCM,DTANPHUHCM,Urban,0,2,2,3.0,48,144.0,4450
2024-02-17, TPHCM,DBINHTANHCM,Urban,0,4,4,4.0,67,268.0,5000
2024-02-17, TPHCM,DTANPHUHCM,Urban,1,4,4,3.0,120,360.0,14500
2024-02-17, TPHCM,SDNHABEHCM,Suburban,0,3,2,2.0,100,200.0,6200
2024-02-17, TPHCM,DTANBINHHCM,Urban,0,4,4,4.0,55,220.0,7900
2024-02-17, TPHCM,DTANBINHHCM,Urban,0,5,6,4.0,55,220.0,9400
2024-02-17, TPHCM,D7HCM,Urban,1,2,1,3.0,102,306.0,5600
2024-02-16, TPHCM,DBINHTHANHHCM,Urban,1,4,5,3.0,100,300.0,15500
2024-02-16, TPHCM,DTANBINHHCM,Urban,0,23,23,7.0,93,651.0,19000
2024-02-16, TPHCM,DPHUNHUANHCM,Urban,0,5,6,5.0,216,1080.0,36000
2024-02-16, TPHCM,DBINHTHANHHCM,Urban,1,6,7,3.0,268,804.0,33000
2024-02-16, TPHCM,DBINHTHANHHCM,Urban,0,4,3,4.0,57,228.0,10600
2024-02-16, TPHCM,DGOVAPHCM,Urban,1,3,5,4.0,65,260.0,12500
2024-02-16, TPHCM,DBINHTHANHHCM,Urban,0,36,36,6.0,282,1692.0,65000
2024-02-16, TPHCM,DBINHTHANHHCM,Urban,0,15,15,6.0,124,744.0,18400
2024-02-16, TPHCM,DBINHTHANHHCM,Urban,1,4,4,4.0,74,296.0,13500
2024-02-16, TPHCM,DBINHTHANHHCM,Urban,0,6,6,5.0,72,360.0,10000
2024-02-16, TPHCM,DBINHTHANHHCM,Urban,1,4,5,4.0,82,328.0,13800
2024-02-16, TPHCM,D1HCM,Urban,0,25,25,6.0,78,468.0,24000
2024-02-16, TPHCM,DPHUNHUANHCM,Urban,1,5,4,3.0,91,273.0,12500
2024-02-16, TPHCM,DBINHTHANHHCM,Urban,0,4,5,4.0,72,288.0,17000
2024-02-16, TPHCM,DGOVAPHCM,Urban,1,4,5,3.0,104,312.0,13500
2024-02-16, TPHCM,DGOVAPHCM,Urban,1,50,50,7.0,300,2100.0,36000
2024-02-16, TPHCM,DBINHTHANHHCM,Urban,0,4,5,4.0,91,364.0,9500
2024-02-16, TPHCM,DBINHTHANHHCM,Urban,1,10,8,5.0,80,400.0,36000
2024-02-16, TPHCM,DBINHTHANHHCM,Urban,1,8,9,5.0,94,470.0,16700
2024-02-16, TPHCM,DGOVAPHCM,Urban,0,30,30,5.0,149,745.0,24800
2024-02-16, TPHCM,DBINHTHANHHCM,Urban,0,6,7,3.0,93,279.0,11500
2024-02-16, TPHCM,DTANBINHHCM,Urban,1,4,5,3.0,110,330.0,18900
2024-02-16, TPHCM,DBINHTHANHHCM,Urban,1,4,3,3.0,300,900.0,27000
2024-02-16, TPHCM,DPHUNHUANHCM,Urban,1,5,6,3.0,232,696.0,50000
2024-02-16, TPHCM,D3HCM,Urban,0,13,13,6.0,116,696.0,48000
2024-02-16, TPHCM,DBINHTHANHHCM,Urban,1,4,6,3.0,111,333.0,18900
2024-02-16, TPHCM,D3HCM,Urban,1,4,5,8.0,178,1424.0,25800
2024-02-16, TPHCM,D2TDHCM,Urban,1,5,5,3.0,692,2076.0,138000
2024-02-15, TPHCM,DBINHTANHCM,Urban,0,2,2,2.0,23,46.0,1800
2024-02-15, TPHCM,DPHUNHUANHCM,Urban,0,8,8,5.0,40,200.0,7000
2024-02-15, TPHCM,DPHUNHUANHCM,Urban,0,4,4,4.0,86,344.0,12900
2024-02-15, TPHCM,D1HCM,Urban,0,6,6,6.0,150,900.0,46000
2024-02-15, TPHCM,D1HCM,Urban,0,8,8,10.0,100,1000.0,47000
2024-02-15, TPHCM,D1HCM,Urban,0,5,5,5.0,60,300.0,20500
2024-02-15, TPHCM,DPHUNHUANHCM,Urban,1,8,8,8.0,56,448.0,28900
2024-02-15, TPHCM,DTANBINHHCM,Urban,1,12,12,12.0,295,3540.0,92000
2024-02-15, TPHCM,DTANBINHHCM,Urban,1,5,4,3.0,95,285.0,15400
2024-02-15, TPHCM,DBINHTHANHHCM,Urban,1,1,1,3.0,220,660.0,18000
2024-02-15, TPHCM,DBINHTHANHHCM,Urban,1,7,7,7.0,162,1134.0,32000
2024-02-15, TPHCM,DBINHTHANHHCM,Urban,1,4,4,3.0,400,1200.0,28000
2024-02-15, TPHCM,DTANBINHHCM,Urban,0,3,4,4.0,50,200.0,9800
2024-02-15, TPHCM,DTANBINHHCM,Urban,1,4,4,3.0,115,345.0,22000
2024-02-15, TPHCM,DTANBINHHCM,Urban,0,5,5,5.0,95,475.0,15500
2024-02-15, TPHCM,DPHUNHUANHCM,Urban,1,5,4,3.0,92,276.0,12500
2024-02-15, TPHCM,DPHUNHUANHCM,Urban,1,7,10,3.0,190,570.0,31500
2024-02-15, TPHCM,D3HCM,Urban,0,3,3,4.0,30,120.0,5400
2024-02-15, TPHCM,DTANBINHHCM,Urban,0,3,4,4.0,48,192.0,5100
2024-02-15, TPHCM,DTANBINHHCM,Urban,0,4,4,4.0,80,320.0,7900
2024-02-15, TPHCM,DTANBINHHCM,Urban,0,4,4,4.0,65,260.0,8800
2024-02-15, TPHCM,DPHUNHUANHCM,Urban,1,4,3,3.0,82,246.0,10200
2024-02-15, TPHCM,DBINHTHANHHCM,Urban,0,15,15,10.0,98,980.0,11000
2024-02-15, TPHCM,DPHUNHUANHCM,Urban,0,5,4,5.0,89,445.0,13200
2024-02-15, TPHCM,D1HCM,Urban,0,11,10,10.0,340,3400.0,255000
2024-02-15, TPHCM,D1HCM,Urban,0,10,10,10.0,340,3400.0,255000
2024-02-15, TPHCM,DBINHTHANHHCM,Urban,1,4,4,5.0,60,300.0,12000
2024-02-15, TPHCM,DTANBINHHCM,Urban,1,6,5,3.0,130,390.0,31900
2024-02-15, TPHCM,D3HCM,Urban,0,5,4,4.0,42,168.0,4300
2024-02-15, TPHCM,DTANBINHHCM,Urban,1,4,3,3.0,150,450.0,24400
2024-02-15, TPHCM,DBINHTHANHHCM,Urban,0,4,4,4.0,100,400.0,13500
2024-02-15, TPHCM,DBINHTHANHHCM,Urban,1,4,3,3.0,164,492.0,18500
2024-02-15, TPHCM,DPHUNHUANHCM,Urban,0,4,4,4.0,80,320.0,12500
2024-02-15, TPHCM,DTANBINHHCM,Urban,1,5,3,3.0,180,540.0,32000
2024-02-15, TPHCM,D2TDHCM,Urban,1,6,6,3.0,280,840.0,80000
2024-02-15, TPHCM,DTANBINHHCM,Urban,0,4,4,4.0,46,184.0,9800
2024-02-15, TPHCM,D2TDHCM,Urban,1,5,5,3.0,282,846.0,80000
2024-02-15, TPHCM,D2TDHCM,Urban,1,5,5,3.0,587,1761.0,140000
2024-02-15, TPHCM,D3HCM,Urban,0,8,8,9.0,49,441.0,31000
2024-02-14, TPHCM,DTHUDUCHCM,Urban,1,4,3,3.0,52,156.0,5800
2024-02-14, TPHCM,D12HCM,Urban,1,5,4,4.0,54,216.0,10600
2024-02-14, TPHCM,SDHOCMONHCM,Suburban,1,4,4,2.0,130,260.0,3600
2024-02-14, TPHCM,D12HCM,Urban,0,3,3,3.0,52,156.0,4200
2024-02-14, TPHCM,D12HCM,Urban,0,5,4,4.0,62,248.0,4800
2024-02-14, TPHCM,D12HCM,Urban,0,4,2,4.0,54,216.0,4800
2024-02-14, TPHCM,D12HCM,Urban,0,4,4,3.0,64,192.0,4650000
2024-02-14, TPHCM,D12HCM,Urban,1,3,3,3.0,45,135.0,4600
2024-02-14, TPHCM,D12HCM,Urban,0,2,2,2.0,60,120.0,3449
2024-02-14, TPHCM,D12HCM,Urban,1,6,6,4.0,90,360.0,7900
2024-02-14, TPHCM,D12HCM,Urban,0,4,4,3.0,52,156.0,4450
2024-02-14, TPHCM,D12HCM,Urban,0,4,4,2.0,51,102.0,3550
2024-02-14, TPHCM,SDHOCMONHCM,Suburban,0,2,2,2.0,34,68.0,1500
2024-02-14, TPHCM,D12HCM,Urban,0,2,2,2.0,58,116.0,3400
2024-02-14, TPHCM,D12HCM,Urban,0,3,2,2.0,60,120.0,3500
2024-02-14, TPHCM,D12HCM,Urban,0,2,2,2.0,46,92.0,3600
2024-02-14, TPHCM,D12HCM,Urban,0,4,3,2.0,84,168.0,3500
2024-02-14, TPHCM,D12HCM,Urban,0,5,5,5.0,68,340.0,6700
2024-02-14, TPHCM,D12HCM,Urban,0,3,3,2.0,68,136.0,3400
2024-02-14, TPHCM,D12HCM,Urban,0,4,5,3.0,60,180.0,5100
2024-02-14, TPHCM,D12HCM,Urban,1,4,5,3.0,56,168.0,5250
2024-02-14, TPHCM,D12HCM,Urban,0,3,3,2.0,50,100.0,3700
2024-02-14, TPHCM,D12HCM,Urban,0,5,4,4.0,48,192.0,4000
2024-02-14, TPHCM,DBINHTANHCM,Urban,0,4,5,4.0,64,256.0,6490
2024-02-14, TPHCM,D12HCM,Urban,0,3,3,2.0,50,100.0,4800
2024-02-14, TPHCM,DTANBINHHCM,Urban,1,3,3,3.0,115,345.0,22000
2024-02-14, TPHCM,D12HCM,Urban,0,4,4,4.0,100,400.0,4600
2024-02-14, TPHCM,D12HCM,Urban,0,4,4,4.0,54,216.0,4700
2024-02-14, TPHCM,D8HCM,Urban,0,4,3,3.0,60,180.0,4700
2024-02-14, TPHCM,D12HCM,Urban,0,3,3,2.0,65,130.0,3700
2024-02-14, TPHCM,DBINHTANHCM,Urban,0,3,3,2.0,68,136.0,4500
2024-02-14, TPHCM,D12HCM,Urban,0,4,4,4.0,68,272.0,5600
2024-02-14, TPHCM,DBINHTANHCM,Urban,1,8,9,5.0,132,660.0,15000
2024-02-14, TPHCM,DBINHTANHCM,Urban,0,4,3,4.0,80,320.0,5980
2024-02-14, TPHCM,DTANBINHHCM,Urban,1,4,7,5.0,100,500.0,14200
2024-02-14, TPHCM,D8HCM,Urban,0,7,8,5.0,65,325.0,6480
2024-02-14, TPHCM,D8HCM,Urban,0,2,2,2.0,40,80.0,2940
2024-02-14, TPHCM,D6HCM,Urban,0,2,2,3.0,62,186.0,3800
2024-02-14, TPHCM,D6HCM,Urban,0,2,1,2.0,43,86.0,3600
2024-02-14, TPHCM,D6HCM,Urban,0,6,4,4.0,55,220.0,6500
2024-02-14, TPHCM,DBINHTANHCM,Urban,0,2,2,2.0,27,54.0,2750
2024-02-14, TPHCM,DBINHTANHCM,Urban,1,5,6,3.0,90,270.0,8700
2024-02-14, TPHCM,D3HCM,Urban,0,3,3,5.0,35,175.0,6600
2024-02-14, TPHCM,DBINHTANHCM,Urban,1,4,4,4.0,64,256.0,6500
2024-02-14, TPHCM,DBINHTANHCM,Urban,1,4,4,3.0,78,234.0,7200
2024-02-14, TPHCM,D3HCM,Urban,1,2,2,3.0,40,120.0,13950
2024-02-14, TPHCM,D8HCM,Urban,0,4,3,3.0,44,132.0,3430
2024-02-14, TPHCM,DBINHTANHCM,Urban,1,6,5,4.0,72,288.0,5590
2024-02-14, TPHCM,D8HCM,Urban,0,4,4,4.0,50,200.0,4499
2024-02-14, TPHCM,DBINHTANHCM,Urban,0,2,2,2.0,48,96.0,4200
2024-02-14, TPHCM,DBINHTANHCM,Urban,0,2,2,2.0,64,128.0,4900
2024-02-14, TPHCM,DBINHTANHCM,Urban,0,4,5,5.0,64,320.0,6800
2024-02-14, TPHCM,D6HCM,Urban,0,2,2,2.0,93,186.0,7400
2024-02-14, TPHCM,D10HCM,Urban,0,2,1,2.0,44,88.0,2600
2024-02-14, TPHCM,DBINHTANHCM,Urban,0,2,0,3.0,90,270.0,4890
2024-02-14, TPHCM,D6HCM,Urban,0,2,2,2.0,61,122.0,3800
2024-02-14, TPHCM,DTANBINHHCM,Urban,1,6,7,3.0,180,540.0,14000
2024-02-13, TPHCM,DBINHTANHCM,Urban,1,8,9,5.0,134,670.0,15000
2024-02-13, TPHCM,DGOVAPHCM,Urban,0,3,3,3.0,31,93.0,2890
2024-02-13, TPHCM,D7HCM,Urban,0,3,3,3.0,81,243.0,9790
2024-02-11, TPHCM,DGOVAPHCM,Urban,0,2,2,2.0,40,80.0,3390
2024-02-11, TPHCM,DGOVAPHCM,Urban,1,2,2,2.0,54,108.0,4788
2024-02-11, TPHCM,DGOVAPHCM,Urban,0,4,4,5.0,55,275.0,5490
2024-02-11, TPHCM,DGOVAPHCM,Urban,0,4,5,3.0,55,165.0,6690
2024-02-11, TPHCM,DGOVAPHCM,Urban,1,3,4,3.0,53,159.0,4500
2024-02-10, TPHCM,D2TDHCM,Urban,1,4,5,3.0,140,420.0,36000
2024-02-09, TPHCM,D5HCM,Urban,1,5,5,6.0,106,636.0,39000
2024-02-09, TPHCM,D10HCM,Urban,0,5,5,4.0,54,216.0,12800
2024-02-09, TPHCM,D10HCM,Urban,1,12,12,8.0,75,600.0,38000
2024-02-09, TPHCM,D1HCM,Urban,1,15,15,8.0,85,680.0,30000
2024-02-09, TPHCM,D3HCM,Urban,1,4,4,5.0,76,380.0,34000
2024-02-09, TPHCM,D10HCM,Urban,1,4,4,5.0,120,600.0,79000
2024-02-09, TPHCM,D3HCM,Urban,1,5,5,6.0,171,1026.0,69000
2024-02-09, TPHCM,D10HCM,Urban,1,4,4,5.0,178,890.0,60000
2024-02-09, TPHCM,D1HCM,Urban,1,8,8,8.0,131,1048.0,62000
2024-02-09, TPHCM,D10HCM,Urban,1,5,5,5.0,34,170.0,15800
2024-02-09, TPHCM,D11HCM,Urban,1,3,3,4.0,74,296.0,25500
2024-02-09, TPHCM,D5HCM,Urban,1,6,5,7.0,90,630.0,31500
2024-02-09, TPHCM,D8HCM,Urban,1,3,3,4.0,46,184.0,10500
2024-02-09, TPHCM,D3HCM,Urban,1,3,3,4.0,37,148.0,10800
2024-02-09, TPHCM,D10HCM,Urban,1,3,3,4.0,122,488.0,45000
2024-02-09, TPHCM,D10HCM,Urban,1,6,6,7.0,92,644.0,60000
2024-02-09, TPHCM,D10HCM,Urban,1,5,4,5.0,46,230.0,17000
2024-02-09, TPHCM,D1HCM,Urban,1,5,5,6.0,77,462.0,62000
2024-02-09, TPHCM,D3HCM,Urban,0,5,5,6.0,106,636.0,27000
2024-02-09, TPHCM,D11HCM,Urban,1,6,6,5.0,122,610.0,40000
2024-02-09, TPHCM,D10HCM,Urban,1,5,5,6.0,56,336.0,26500
2024-02-09, TPHCM,D10HCM,Urban,1,10,10,6.0,192,1152.0,59000
2024-02-09, TPHCM,D3HCM,Urban,1,7,7,8.0,95,760.0,46000
2024-02-09, TPHCM,D1HCM,Urban,1,5,5,5.0,64,320.0,33000
2024-02-09, TPHCM,D1HCM,Urban,1,3,3,4.0,149,596.0,85000
2024-02-09, TPHCM,D3HCM,Urban,1,5,5,5.0,105,525.0,21300
2024-02-09, TPHCM,D10HCM,Urban,1,4,4,5.0,52,260.0,17000
2024-02-09, TPHCM,D10HCM,Urban,1,10,5,6.0,72,432.0,23000
2024-02-09, TPHCM,D5HCM,Urban,0,3,3,4.0,69,276.0,15000
2024-02-09, TPHCM,D3HCM,Urban,1,4,4,4.0,54,216.0,37000
2024-02-09, TPHCM,D3HCM,Urban,1,2,2,2.0,45,90.0,21000
2024-02-09, TPHCM,D1HCM,Urban,1,8,6,7.0,147,1029.0,69000
2024-02-09, TPHCM,D1HCM,Urban,1,4,4,4.0,73,292.0,32500
2024-02-09, TPHCM,D3HCM,Urban,1,5,5,6.0,83,498.0,25000
2024-02-09, TPHCM,D3HCM,Urban,1,4,4,5.0,82,410.0,17000
2024-02-09, TPHCM,D5HCM,Urban,1,5,5,6.0,60,360.0,21000
2024-02-09, TPHCM,D5HCM,Urban,1,5,5,6.0,90,540.0,21500
2024-02-09, TPHCM,D5HCM,Urban,1,5,5,7.0,54,378.0,19500
2024-02-09, TPHCM,D5HCM,Urban,1,4,4,5.0,53,265.0,18500
2024-02-09, TPHCM,D11HCM,Urban,1,4,4,5.0,137,685.0,30000
2024-02-09, TPHCM,D10HCM,Urban,1,3,3,4.0,64,256.0,24500
2024-02-09, TPHCM,D11HCM,Urban,1,4,4,5.0,84,420.0,21000
2024-02-09, TPHCM,D5HCM,Urban,1,3,3,4.0,122,488.0,36000
2024-02-09, TPHCM,D3HCM,Urban,0,3,3,5.0,144,720.0,30000
2024-02-09, TPHCM,D3HCM,Urban,0,4,4,4.0,91,364.0,19800
2024-02-09, TPHCM,D1HCM,Urban,1,9,6,7.0,65,455.0,24000
2024-02-09, TPHCM,D10HCM,Urban,1,8,7,8.0,160,1280.0,60000
2024-02-09, TPHCM,D1HCM,Urban,1,6,6,7.0,80,560.0,60000
2024-02-09, TPHCM,D6HCM,Urban,1,2,2,3.0,88,264.0,33000
2024-02-09, TPHCM,D3HCM,Urban,1,3,3,4.0,184,736.0,65000
2024-02-09, TPHCM,D5HCM,Urban,1,3,3,4.0,72,288.0,40000
2024-02-09, TPHCM,D10HCM,Urban,1,18,18,9.0,68,612.0,42000
2024-02-09, TPHCM,D10HCM,Urban,1,8,8,7.0,62,434.0,22500
2024-02-09, TPHCM,D1HCM,Urban,1,3,3,4.0,68,272.0,40000
2024-02-09, TPHCM,D6HCM,Urban,1,3,3,3.0,135,405.0,26000
2024-02-09, TPHCM,D10HCM,Urban,1,2,2,3.0,75,225.0,23000
2024-02-09, TPHCM,D1HCM,Urban,1,3,3,4.0,69,276.0,26000
2024-02-09, TPHCM,D11HCM,Urban,1,20,20,7.0,185,1295.0,66000
2024-02-09, TPHCM,D3HCM,Urban,1,5,4,5.0,150,750.0,49000
2024-02-09, TPHCM,D1HCM,Urban,0,2,2,3.0,76,228.0,15000
2024-02-09, TPHCM,D5HCM,Urban,1,18,18,9.0,96,864.0,25500
2024-02-09, TPHCM,D10HCM,Urban,1,6,6,7.0,65,455.0,31000
2024-02-09, TPHCM,D11HCM,Urban,1,8,8,8.0,116,928.0,30500
2024-02-09, TPHCM,D10HCM,Urban,1,3,3,3.0,94,282.0,20000
2024-02-09, TPHCM,D5HCM,Urban,1,8,8,7.0,129,903.0,50000
2024-02-09, TPHCM,D10HCM,Urban,1,4,4,5.0,64,320.0,19500
2024-02-09, TPHCM,D3HCM,Urban,1,5,5,5.0,94,470.0,18000
2024-02-09, TPHCM,D3HCM,Urban,1,17,17,8.0,33,264.0,16900
2024-02-09, TPHCM,D1HCM,Urban,1,3,3,4.0,36,144.0,15500
2024-02-09, TPHCM,D11HCM,Urban,1,6,6,7.0,65,455.0,29000
2024-02-09, TPHCM,D5HCM,Urban,1,2,2,3.0,35,105.0,27000
2024-02-09, TPHCM,D3HCM,Urban,0,3,3,4.0,60,240.0,12900
2024-02-09, TPHCM,D6HCM,Urban,1,12,12,7.0,176,1232.0,41000
2024-02-09, TPHCM,DGOVAPHCM,Urban,0,2,2,2.0,52,104.0,4200
2024-02-09, TPHCM,DTHUDUCHCM,Urban,0,3,4,4.0,69,276.0,6
2024-02-07, TPHCM,D7HCM,Urban,0,2,2,2.0,50,100.0,5500
2024-02-06, TPHCM,D9TDHCM,Urban,0,2,2,2.0,40,80.0,2800
2024-02-05, TPHCM,SDHOCMONHCM,Suburban,0,2,2,2.0,61,122.0,2900
2024-02-05, TPHCM,SDHOCMONHCM,Suburban,0,2,2,2.0,70,140.0,3350
2024-02-05, TPHCM,SDHOCMONHCM,Suburban,1,5,5,4.0,93,372.0,6900
2024-02-05, TPHCM,SDHOCMONHCM,Suburban,0,4,4,3.0,84,252.0,5100
2024-02-05, TPHCM,SDHOCMONHCM,Suburban,0,4,3,2.0,105,210.0,4800
2024-02-05, TPHCM,SDHOCMONHCM,Suburban,1,3,2,2.0,64,128.0,3550
2024-02-05, TPHCM,SDHOCMONHCM,Suburban,0,4,4,3.0,83,249.0,4950
2024-02-05, TPHCM,SDHOCMONHCM,Suburban,1,4,2,3.0,84,252.0,4650
2024-02-05, TPHCM,D1HCM,Urban,0,13,13,7.0,80,560.0,25000
2024-02-05, TPHCM,D1HCM,Urban,1,0,0,4.0,72,288.0,23000
2024-02-05, TPHCM,D1HCM,Urban,1,0,0,4.0,65,260.0,27500
2024-02-05, TPHCM,D1HCM,Urban,1,0,0,5.0,74,370.0,27000
2024-02-05, TPHCM,D1HCM,Urban,1,0,0,6.0,70,420.0,23000
2024-02-05, TPHCM,D1HCM,Urban,1,0,0,4.0,68,272.0,22000
2024-02-05, TPHCM,D1HCM,Urban,1,0,0,3.0,90,270.0,28500
2024-02-05, TPHCM,D1HCM,Urban,1,0,0,4.0,72,288.0,24000
2024-02-05, TPHCM,D1HCM,Urban,1,0,0,9.0,64,576.0,25500
2024-02-05, TPHCM,D1HCM,Urban,1,0,0,5.0,72,360.0,22500
2024-02-05, TPHCM,D1HCM,Urban,0,0,0,4.0,60,240.0,22500
2024-02-04, TPHCM,D10HCM,Urban,0,5,5,5.0,123,615.0,20900
2024-02-04, TPHCM,D7HCM,Urban,0,2,2,2.0,70,140.0,4700
2024-02-04, TPHCM,DPHUNHUANHCM,Urban,1,4,2,3.0,28,84.0,7500
2024-02-04, TPHCM,D10HCM,Urban,0,5,6,4.0,70,280.0,10000
2024-02-04, TPHCM,D4HCM,Urban,0,3,4,4.0,35,140.0,4950
2024-02-04, TPHCM,D10HCM,Urban,0,5,5,5.0,123,615.0,20900
2024-02-04, TPHCM,D10HCM,Urban,0,5,5,5.0,123,615.0,20900
2024-02-04, TPHCM,D10HCM,Urban,0,5,5,5.0,123,615.0,20900
2024-02-04, TPHCM,D10HCM,Urban,0,5,5,5.0,123,615.0,20900
2024-02-04, TPHCM,DGOVAPHCM,Urban,0,3,3,4.0,23,92.0,2800
2024-02-03, TPHCM,D1HCM,Urban,1,8,8,7.0,64,448.0,16000
2024-02-03, TPHCM,D10HCM,Urban,1,3,3,3.0,40,120.0,9000
2024-02-03, TPHCM,D1HCM,Urban,0,5,5,5.0,108,540.0,27000
2024-02-03, TPHCM,D3HCM,Urban,1,6,6,4.0,80,320.0,26900
2024-02-03, TPHCM,D1HCM,Urban,0,12,12,5.0,102,510.0,39500
2024-02-03, TPHCM,D9TDHCM,Urban,1,2,1,3.0,62,186.0,5000
2024-02-03, TPHCM,D9TDHCM,Urban,1,3,2,2.0,108,216.0,7000
2024-02-03, TPHCM,D9TDHCM,Urban,0,9,9,3.0,70,210.0,5000
2024-02-03, TPHCM,D9TDHCM,Urban,1,6,7,4.0,67,268.0,8000
2024-02-03, TPHCM,D9TDHCM,Urban,0,4,3,3.0,60,180.0,4000
2024-02-03, TPHCM,D9TDHCM,Urban,0,2,2,2.0,36,72.0,3000
2024-02-03, TPHCM,DTHUDUCHCM,Urban,0,4,3,3.0,87,261.0,6000
2024-02-03, TPHCM,D9TDHCM,Urban,0,4,3,3.0,96,288.0,5000
2024-02-03, TPHCM,DTHUDUCHCM,Urban,0,2,2,2.0,58,116.0,5490
2024-02-03, TPHCM,D9TDHCM,Urban,0,1,1,2.0,20,40.0,1600
2024-02-03, TPHCM,DTHUDUCHCM,Urban,1,2,2,2.0,60,120.0,5000
2024-02-03, TPHCM,D9TDHCM,Urban,1,4,4,4.0,100,400.0,7000
2024-02-03, TPHCM,D9TDHCM,Urban,0,4,3,4.0,40,160.0,3000
2024-02-03, TPHCM,D9TDHCM,Urban,0,3,3,3.0,54,162.0,5000
2024-02-03, TPHCM,D9TDHCM,Urban,0,3,3,3.0,56,168.0,5000
2024-02-03, TPHCM,D9TDHCM,Urban,0,3,2,2.0,61,122.0,4490
2024-02-03, TPHCM,D9TDHCM,Urban,1,6,5,5.0,77,385.0,7000
2024-02-03, TPHCM,D9TDHCM,Urban,0,2,2,2.0,54,108.0,4000
2024-02-03, TPHCM,DTHUDUCHCM,Urban,0,3,2,2.0,82,164.0,7000
2024-02-03, TPHCM,D9TDHCM,Urban,0,3,2,2.0,66,132.0,5000
2024-02-03, TPHCM,DTHUDUCHCM,Urban,1,4,3,3.0,100,300.0,8000
2024-02-03, TPHCM,D9TDHCM,Urban,0,2,2,2.0,44,88.0,4000
2024-02-03, TPHCM,DTHUDUCHCM,Urban,0,3,2,2.0,75,150.0,5800
2024-02-03, TPHCM,D9TDHCM,Urban,0,3,4,2.0,130,260.0,7190
2024-02-03, TPHCM,DTHUDUCHCM,Urban,0,4,3,4.0,70,280.0,6790
2024-02-03, TPHCM,DTHUDUCHCM,Urban,0,5,4,4.0,80,320.0,8000
2024-02-03, TPHCM,D12HCM,Urban,0,3,3,3.0,40,120.0,2480
2024-02-03, TPHCM,DBINHTANHCM,Urban,0,3,3,3.0,38,114.0,2080
2024-02-03, TPHCM,D1HCM,Urban,1,60,60,12.0,600,7200.0,780000
2024-02-03, TPHCM,DTANBINHHCM,Urban,1,3,4,2.0,289,578.0,72000
2024-02-03, TPHCM,DTANBINHHCM,Urban,1,0,0,3.0,400,1200.0,60000
2024-02-03, TPHCM,D3HCM,Urban,1,0,0,8.0,80,640.0,30000
2024-02-03, TPHCM,D3HCM,Urban,1,0,0,7.0,81,567.0,30000
2024-02-03, TPHCM,D3HCM,Urban,1,0,0,3.0,59,177.0,21000
2024-02-03, TPHCM,D1HCM,Urban,1,0,0,3.0,297,891.0,35000
2024-02-03, TPHCM,D3HCM,Urban,1,0,0,4.0,57,228.0,25000
2024-02-03, TPHCM,D3HCM,Urban,0,0,0,4.0,68,272.0,23800
2024-02-03, TPHCM,D3HCM,Urban,1,0,0,5.0,88,440.0,27000
2024-02-03, TPHCM,D3HCM,Urban,1,0,0,3.0,100,300.0,23500
2024-02-03, TPHCM,D3HCM,Urban,1,0,0,3.0,75,225.0,20900
2024-02-02, TPHCM,D7HCM,Urban,1,5,4,3.0,296,888.0,110000
2024-02-02, TPHCM,D7HCM,Urban,1,4,3,3.0,126,378.0,35000
2024-02-02, TPHCM,D7HCM,Urban,1,4,4,3.0,126,378.0,24500
2024-02-02, TPHCM,DGOVAPHCM,Urban,1,5,5,3.0,68,204.0,6500
2024-02-02, TPHCM,D7HCM,Urban,1,4,4,3.0,125,375.0,30000
2024-02-02, TPHCM,DGOVAPHCM,Urban,0,4,3,4.0,46,184.0,5850
2024-02-02, TPHCM,D7HCM,Urban,1,4,4,3.0,125,375.0,24500
2024-02-02, TPHCM,D7HCM,Urban,0,3,4,3.0,108,324.0,26000
2024-02-02, TPHCM,D7HCM,Urban,1,4,4,3.0,223,669.0,105000
2024-02-02, TPHCM,D6HCM,Urban,0,2,2,2.0,20,40.0,2650
2024-02-02, TPHCM,DBINHTANHCM,Urban,0,2,2,2.0,40,80.0,4100
2024-02-02, TPHCM,D7HCM,Urban,1,4,4,3.0,126,378.0,32000
